movie_id,rating_avg,total_uu_cnt,admin,artist,college_grad_student,customer_service,doctor_healthcare,educator,executive_managerial,farmer,homemaker,k_12_student,lawyer,marketing,other,programmer,retired,scientist,self_employed,technician_engineer,tradesman_craftsman,unemployed,writer,age_18_24,age_25_34,age_35_44,age_45_49,age_50_55,age_55_plus,under_18,female,male,action,adventure,animation,childrens,comedy,crime,documentary,drama,fantasy,filmnoir,horror,musical,mystery,romance,scifi,thriller,war,western,classic_mv,new_mv,old_mv,recent_mv
1899,3.2,10,0,1,1,0,1,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,6,1,0,1,1,0,2,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1900,4.163934426229508,61,1,5,10,1,4,8,2,0,0,2,3,1,5,3,2,1,2,1,1,0,9,5,32,6,5,6,5,2,27,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1901,4.0,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1902,3.1,30,2,2,6,0,1,2,2,0,3,0,0,3,5,0,0,0,0,0,0,0,4,9,16,2,2,1,0,0,18,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1903,3.3333333333333335,6,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1904,3.4867256637168142,113,3,14,18,1,2,10,9,0,1,0,1,6,15,4,1,1,3,7,0,4,13,19,60,19,7,5,2,1,35,78,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1905,1.5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1906,3.21875,32,0,2,4,0,1,6,4,0,0,1,1,0,4,0,0,0,3,1,1,1,3,7,15,7,3,0,0,0,12,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1907,3.742857142857143,490,14,21,88,10,16,34,34,2,7,30,5,23,68,29,3,12,15,37,4,6,32,125,182,100,24,13,9,37,162,328,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1908,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1909,3.4929718875502007,996,22,43,152,13,29,71,95,3,7,34,9,48,128,86,7,24,38,103,10,19,55,228,412,169,75,56,24,32,190,806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
1910,3.7560975609756095,41,0,5,7,1,1,3,4,0,0,2,1,2,9,1,0,0,1,1,0,0,3,7,18,11,1,1,0,3,6,35,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1911,2.9297912713472485,527,21,16,71,17,25,34,48,2,10,32,11,24,74,31,5,9,20,41,10,8,18,123,198,102,35,19,16,34,144,383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1912,3.797356828193833,908,28,55,146,19,32,68,89,1,8,20,16,57,116,57,7,15,28,55,7,10,74,216,419,150,52,29,24,18,191,717,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1913,3.8263473053892216,167,4,13,10,2,4,22,20,0,1,1,5,7,25,9,7,5,10,6,2,1,13,13,38,45,26,27,15,3,56,111,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1914,3.8091397849462365,372,13,28,48,0,18,55,21,0,6,4,9,12,47,19,9,13,19,22,4,4,21,54,147,74,39,26,25,7,139,233,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1915,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1916,3.505649717514124,354,10,27,58,10,9,37,21,1,2,6,3,22,46,12,3,11,15,19,2,6,34,80,182,47,22,11,7,5,97,257,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1917,3.191891891891892,1110,29,37,181,26,31,71,113,4,9,46,15,69,132,78,10,29,45,108,17,15,45,271,444,197,68,56,31,43,200,910,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1918,3.14050822122571,669,23,32,99,14,26,35,84,2,4,20,15,37,92,37,3,7,31,57,10,11,30,164,277,113,40,37,19,19,110,559,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1919,3.1724137931034484,116,3,7,10,2,6,10,13,0,3,10,0,7,17,0,1,2,4,10,1,4,6,17,33,36,6,8,4,12,50,66,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1920,2.8104395604395602,364,9,15,65,16,11,17,30,1,5,20,4,13,51,29,0,5,12,29,8,5,19,90,139,73,19,15,2,26,67,297,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1921,3.7911908646003263,613,11,31,115,9,12,50,44,3,1,19,11,26,64,64,4,25,20,47,5,10,42,152,262,104,32,33,10,20,105,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1922,3.423076923076923,52,4,6,9,0,1,4,5,0,0,1,1,3,2,4,0,1,1,2,0,2,6,13,26,11,2,0,0,0,16,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1923,3.9044493070751276,1371,30,64,227,26,51,98,126,2,20,38,22,79,186,95,12,26,59,93,18,26,73,330,585,232,72,64,36,52,345,1026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1924,2.6345381526104417,249,9,15,27,9,7,24,17,1,1,1,5,10,29,17,3,7,13,22,7,7,18,45,81,65,25,23,5,5,41,208,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1925,3.888888888888889,45,0,2,7,1,3,3,7,0,0,1,2,0,5,1,1,1,1,6,1,0,3,4,10,9,7,8,5,2,12,33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1926,3.1875,32,1,3,5,0,2,2,3,0,0,1,1,1,4,1,1,0,1,2,0,1,3,4,7,7,5,4,4,1,15,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1927,4.1940298507462686,268,7,10,35,1,8,33,42,0,2,8,6,4,25,10,8,6,13,23,5,1,21,43,60,59,35,39,23,9,47,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1928,3.3793103448275863,29,1,2,5,0,1,0,3,0,0,1,1,0,6,0,0,0,4,1,1,1,2,1,7,6,3,8,3,1,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1929,3.7857142857142856,84,3,5,9,1,7,9,7,0,0,1,5,0,14,4,3,0,4,3,2,1,6,10,21,19,16,12,3,3,21,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1930,3.0,5,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1931,4.0311111111111115,225,10,8,13,2,8,23,34,1,1,4,8,6,26,12,14,8,15,10,2,6,14,14,57,52,35,34,27,6,49,176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1932,3.2777777777777777,36,4,3,4,1,1,6,3,0,0,1,0,1,2,2,1,0,0,1,1,1,4,3,7,13,5,1,6,1,12,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1933,3.380952380952381,21,1,2,3,0,1,1,3,0,0,2,0,0,5,0,0,0,1,0,0,0,2,3,4,3,4,4,2,1,5,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1934,4.012987012987013,77,4,0,11,0,3,6,6,0,1,1,3,5,12,1,4,0,5,3,1,1,10,7,22,20,7,10,9,2,26,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1935,4.02803738317757,107,7,8,8,0,3,14,11,1,0,1,3,2,16,2,6,2,7,4,2,0,10,4,22,27,14,23,15,2,36,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1936,3.8780487804878048,82,5,3,8,2,2,4,11,1,1,1,1,3,9,4,3,1,9,3,2,2,7,6,14,24,12,17,8,1,34,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1937,3.7301587301587302,63,4,1,6,1,3,7,7,0,1,1,2,2,6,2,3,0,3,4,1,1,8,6,8,15,14,9,10,1,20,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1938,3.9098360655737703,122,9,9,4,0,3,22,15,0,1,2,1,4,17,4,8,1,5,3,3,1,10,5,31,30,17,19,18,2,40,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1939,4.122881355932203,236,10,11,11,4,9,30,25,0,3,5,6,9,28,9,11,4,19,10,5,2,25,12,52,65,37,34,30,6,62,174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1940,3.89010989010989,91,7,5,4,0,5,12,7,0,0,1,3,0,12,3,8,0,6,3,3,1,11,6,18,20,14,17,15,1,30,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1941,3.8053097345132745,113,5,9,17,1,3,14,14,1,0,1,2,3,9,6,4,2,5,3,2,2,10,20,30,23,13,13,12,2,37,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1942,4.033613445378151,119,3,7,7,1,4,17,18,1,0,2,5,2,14,4,7,1,12,3,3,0,8,3,23,24,17,30,20,2,24,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1943,3.278688524590164,61,3,3,5,1,5,11,9,0,0,1,0,0,8,4,0,1,7,2,0,1,0,6,14,11,12,10,6,2,22,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1944,4.096153846153846,364,12,20,26,5,19,42,52,0,5,5,11,9,47,16,19,8,24,17,3,2,22,22,96,77,58,53,52,6,109,255,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1945,4.269749518304431,519,21,35,47,6,24,65,63,2,10,5,12,21,59,19,18,9,28,26,7,6,36,55,155,116,64,64,55,10,126,393,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1946,3.975609756097561,205,12,14,13,3,9,22,24,0,3,3,7,2,23,7,13,3,9,11,4,4,19,12,47,49,25,40,29,3,72,133,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1947,4.057818659658344,761,34,44,88,11,34,74,85,0,19,19,25,30,85,39,16,15,37,39,6,9,52,115,218,186,89,85,44,24,289,472,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1948,3.8585858585858586,198,7,11,10,2,11,26,18,1,2,1,7,5,28,7,8,8,18,13,0,1,14,11,35,34,37,52,28,1,46,152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1949,4.232876712328767,219,8,11,19,1,13,34,28,0,2,3,7,3,25,7,10,7,12,10,4,1,14,17,43,45,32,50,31,1,60,159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1950,4.129310344827586,348,22,13,19,5,19,49,42,2,5,4,13,7,40,13,15,4,26,19,4,5,22,18,73,89,48,68,47,5,90,258,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1951,3.6948356807511735,213,7,13,18,3,12,28,23,0,2,9,4,6,31,7,4,5,5,13,2,4,17,22,58,56,28,25,13,11,84,129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1952,4.113122171945701,663,19,43,55,10,28,83,79,3,6,5,15,25,83,34,18,15,35,37,5,11,54,61,211,149,85,88,58,11,149,514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1953,4.098722415795587,861,19,38,71,17,34,89,119,2,6,10,25,49,95,45,28,21,52,55,12,10,64,69,243,205,127,130,69,18,131,730,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1954,3.9433126660761735,1129,36,45,135,30,43,101,157,2,10,14,25,57,145,65,15,36,46,87,11,11,58,170,472,248,101,87,31,20,208,921,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1955,3.7964601769911503,452,21,25,43,8,23,48,60,1,8,4,14,17,52,22,10,12,25,24,4,3,28,26,159,124,63,50,24,6,126,326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1956,3.990138067061144,507,23,30,39,6,25,62,63,3,10,2,18,19,51,23,11,10,32,29,4,8,39,37,163,159,66,50,30,2,179,328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1957,3.7965299684542586,634,19,34,35,12,33,75,94,4,10,8,26,22,77,29,15,20,37,35,4,5,40,34,213,165,85,84,44,9,166,468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1958,3.607547169811321,530,19,31,34,6,34,53,68,3,13,3,14,26,74,15,8,10,33,31,7,8,40,38,193,154,57,51,30,7,182,348,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1959,3.6533546325878596,626,13,33,30,13,31,85,76,3,15,5,11,33,79,31,25,18,42,43,4,4,32,32,188,189,83,74,52,8,236,390,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1960,3.9764150943396226,636,22,35,69,7,26,65,79,3,5,7,18,19,97,31,12,19,28,49,2,6,37,83,235,141,72,64,31,10,152,484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1961,4.053383458646617,1330,36,60,169,23,54,136,155,4,21,21,35,68,154,79,27,39,66,98,13,8,64,222,539,271,109,102,62,25,364,966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1962,3.8773006134969323,652,19,29,63,12,37,66,85,4,14,6,16,26,88,30,13,20,30,47,3,7,37,82,251,139,64,66,35,15,218,434,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1963,4.051587301587301,252,9,12,20,3,10,29,21,1,2,1,11,16,35,10,7,9,8,13,0,6,29,19,86,62,38,26,17,4,44,208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1964,3.80794701986755,302,14,20,12,4,14,47,40,0,2,0,12,13,38,12,18,4,16,11,3,4,18,7,47,76,63,68,38,3,89,213,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1965,3.6830892143808254,751,16,35,58,18,27,64,89,3,6,1,19,38,93,67,9,25,38,69,10,11,55,65,317,214,69,55,26,5,130,621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1966,3.6464646464646466,198,10,18,15,1,4,22,25,1,1,1,9,13,24,5,2,7,14,6,0,5,15,21,103,49,11,9,3,2,57,141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1967,3.637184115523466,554,15,27,109,19,12,35,48,2,4,14,8,21,69,33,1,16,20,56,7,8,30,162,253,80,25,15,5,14,147,407,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1968,3.8797920727745288,1539,53,81,220,35,45,125,167,5,22,22,37,90,205,89,15,39,65,105,17,18,84,317,693,288,94,74,46,27,420,1119,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1969,2.321167883211679,274,10,13,36,10,9,18,27,0,3,2,3,8,50,12,3,6,14,19,9,7,15,62,132,40,18,14,6,2,47,227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1970,2.6417910447761193,268,10,13,43,12,6,17,24,1,2,2,3,5,54,13,2,6,14,16,7,6,12,68,126,40,17,10,4,3,46,222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1971,2.239669421487603,242,8,12,41,8,3,14,22,0,2,3,2,5,50,9,4,7,13,15,8,6,10,59,112,36,13,13,7,2,45,197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1972,1.995,200,9,9,27,6,4,13,17,0,1,3,2,5,48,10,1,4,11,11,7,5,7,49,98,25,12,7,5,4,38,162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1973,2.181395348837209,215,8,9,33,8,6,12,20,0,0,7,4,6,42,12,1,6,7,14,5,5,10,56,95,24,19,9,3,9,34,181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1974,3.0410094637223977,317,11,16,47,10,11,18,36,1,2,8,5,14,54,10,1,6,18,17,11,7,14,69,154,62,9,13,0,10,59,258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1975,2.426900584795322,171,4,5,26,7,3,11,18,0,2,5,1,4,34,7,1,2,6,12,8,5,10,41,83,25,10,7,0,5,27,144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1976,1.979899497487437,199,7,9,29,6,2,16,16,0,3,3,2,6,36,13,1,3,8,18,7,6,8,41,104,31,12,5,3,3,29,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1977,2.1775147928994083,169,8,9,21,3,2,12,12,0,1,4,2,3,30,12,3,3,9,14,7,6,8,33,85,26,10,8,2,5,22,147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1978,2.0789473684210527,114,4,6,18,5,2,7,6,0,0,4,1,1,21,5,0,2,4,11,6,5,6,28,57,14,6,4,0,5,11,103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1979,2.1785714285714284,112,5,6,20,4,1,6,8,0,0,3,1,1,21,7,0,2,4,9,4,6,4,28,59,11,6,3,0,5,16,96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1980,2.1538461538461537,91,3,5,15,3,1,7,6,0,0,2,1,1,18,5,0,1,3,9,5,2,4,29,40,12,6,2,1,1,11,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1981,1.8383838383838385,99,3,6,16,5,2,5,6,0,0,3,1,3,21,3,1,2,3,7,5,2,5,30,47,12,3,3,1,3,9,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1982,3.7134387351778657,506,13,30,67,16,15,34,60,0,3,20,10,18,76,24,4,7,25,33,15,8,28,89,207,131,35,17,6,21,90,416,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1983,2.753846153846154,195,5,10,23,10,5,15,22,0,2,6,2,4,29,10,1,3,8,16,4,6,14,31,93,42,13,9,0,7,35,160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1984,2.0952380952380953,105,0,5,11,5,2,7,7,0,1,6,1,1,23,4,1,0,4,12,5,4,6,18,50,17,8,5,0,7,14,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1985,2.4108527131782944,129,3,4,21,3,3,6,9,0,1,7,1,2,23,9,1,1,7,12,3,4,9,30,61,16,8,7,0,7,21,108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1986,2.125984251968504,127,3,7,16,0,2,7,13,0,1,6,1,2,28,3,4,2,7,12,3,6,4,20,64,16,10,7,3,7,20,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1987,2.32967032967033,91,2,4,11,4,1,7,8,1,1,2,1,2,19,3,1,1,5,8,3,3,4,15,42,18,8,5,1,2,18,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1988,2.0980392156862746,51,1,4,8,2,2,4,3,0,0,0,1,0,7,0,1,0,4,5,3,3,3,9,25,6,6,4,1,0,10,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1989,1.4666666666666666,15,0,2,2,0,2,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,2,2,6,2,2,2,1,0,2,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1990,1.6875,16,0,1,1,0,2,1,1,0,0,0,0,0,7,0,0,0,0,1,1,0,1,4,3,3,3,2,1,0,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1991,2.702928870292887,239,9,10,37,15,9,13,20,0,2,7,3,4,47,7,1,4,9,15,7,8,12,65,114,35,8,8,0,9,43,196,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1992,2.112781954887218,133,3,7,25,7,6,8,8,1,0,7,2,3,28,3,1,0,4,9,4,3,4,38,52,18,9,5,0,11,22,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1993,1.8969072164948453,97,1,2,17,3,5,4,5,0,0,10,2,1,21,2,0,0,3,6,4,4,7,33,29,12,9,1,0,13,21,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1994,3.6842767295597483,795,28,41,92,24,27,62,96,3,7,18,14,40,119,47,3,20,41,53,15,7,38,126,370,169,52,47,12,19,179,616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1995,2.423076923076923,182,6,5,21,11,9,12,18,1,1,3,2,6,33,9,1,0,12,14,6,4,8,33,88,32,14,9,3,3,40,142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1996,1.8303571428571428,112,4,5,18,8,6,4,11,2,1,2,1,2,24,5,1,1,4,4,2,3,4,26,56,15,8,3,2,2,25,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1997,3.9559322033898305,885,30,39,127,25,31,76,103,1,11,25,17,41,114,50,8,18,48,49,15,13,44,162,323,193,88,60,27,32,186,699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1998,1.7699115044247788,113,3,3,9,8,3,10,13,0,0,0,2,3,24,4,1,1,7,5,5,4,8,7,47,32,13,11,3,0,15,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1999,2.748031496062992,127,1,9,13,6,3,10,12,1,0,1,4,4,22,3,1,1,8,9,6,4,9,14,64,24,13,10,0,2,19,108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2000,3.8869084204056548,1627,56,70,206,38,56,118,202,6,19,22,37,99,204,97,17,48,70,153,22,16,71,287,701,342,119,106,48,24,323,1304,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,3.5450049455984174,1011,36,46,134,28,37,69,124,6,9,12,18,65,137,51,8,27,44,86,16,14,44,188,454,200,58,65,32,14,177,834,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2002,3.254364089775561,802,29,35,107,18,27,49,99,1,9,18,12,52,110,42,6,14,44,73,13,13,31,164,346,152,50,46,28,16,131,671,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003,3.268041237113402,776,27,42,116,23,32,48,82,3,7,15,15,41,109,42,3,15,36,56,16,14,34,186,347,146,46,33,5,13,162,614,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2004,2.513440860215054,372,8,20,71,11,12,21,28,1,1,17,6,14,59,24,1,8,13,16,9,7,25,126,150,41,21,15,2,17,57,315,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2005,3.4972067039106145,716,18,40,132,20,22,52,77,4,5,20,11,27,95,44,1,20,16,53,12,11,36,228,324,91,29,19,4,21,164,552,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,3.5615462868769074,983,35,42,162,11,30,75,97,3,15,41,16,58,125,49,6,31,40,78,10,14,45,221,359,167,91,68,33,44,259,724,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2007,2.6769230769230767,65,4,5,10,0,2,9,6,0,1,1,2,4,7,4,1,3,1,0,0,1,4,13,30,12,5,3,1,1,34,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008,2.533333333333333,15,0,0,2,1,1,1,0,0,0,0,0,2,4,0,0,0,0,1,0,0,3,2,7,3,2,1,0,0,4,11,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2009,3.518957345971564,422,14,14,26,12,13,45,62,2,3,2,8,18,43,26,11,14,32,40,5,9,23,37,112,146,54,47,22,4,62,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2010,4.082474226804123,388,10,24,37,7,13,37,35,1,1,5,10,10,44,42,5,11,22,27,4,9,34,47,151,91,42,32,16,9,65,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011,3.3436960276338517,1158,27,51,161,29,42,94,124,5,11,27,20,58,136,97,9,29,56,106,12,15,49,265,482,212,82,67,23,27,233,925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012,3.2421602787456445,1148,27,50,177,27,43,79,117,3,12,45,18,50,136,90,14,26,48,104,13,21,48,281,424,203,85,76,36,43,218,930,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2013,3.454983922829582,622,15,24,36,14,31,62,94,3,4,4,9,32,80,28,25,18,38,62,6,6,31,40,166,207,81,72,51,5,119,503,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,3.1777777777777776,180,8,9,22,3,5,17,15,2,6,4,3,6,26,7,2,2,4,17,2,2,18,41,88,31,10,6,0,4,74,106,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,3.4526315789473685,380,14,13,41,11,18,28,51,2,5,8,8,18,49,18,5,10,22,27,8,6,18,52,111,86,56,47,18,10,98,282,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
