user_id,admin,artist,college_grad_student,customer_service,doctor_healthcare,educator,executive_managerial,farmer,homemaker,k_12_student,lawyer,marketing,other,programmer,retired,scientist,self_employed,technician_engineer,tradesman_craftsman,unemployed,writer,age_18_24,age_25_34,age_35_44,age_45_49,age_50_55,age_55_plus,under_18,female,male,action,adventure,animation,childrens,comedy,crime,documentary,drama,fantasy,filmnoir,horror,musical,mystery,romance,scifi,thriller,war,western,classic_mv,new_mv,old_mv,recent_mv
3751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,98,47,8,14,130,21,2,151,11,15,27,18,17,131,73,76,44,14,35,62,108,202
3752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25,13,12,18,59,13,4,95,7,2,9,12,7,28,16,15,18,2,11,24,43,107
3753,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,5,5,3,22,3,1,18,1,2,3,1,0,4,5,6,5,1,0,9,7,33
3754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,75,39,2,8,94,20,0,121,11,3,29,7,13,27,51,26,22,11,1,0,166,137
3755,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,6,2,3,22,9,0,36,1,1,2,4,4,10,2,10,8,3,9,13,28,22
3756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,122,79,38,73,166,21,1,109,24,2,15,24,13,60,56,68,15,10,11,60,54,289
3757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75,23,4,5,50,33,1,83,6,4,10,3,17,32,31,70,22,3,0,31,40,130
3758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,1,3,3,10,10,2,27,0,1,1,0,2,5,3,16,4,0,0,25,1,24
3759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,8,4,6,91,2,0,14,3,0,4,4,0,16,10,4,6,2,2,22,21,58
3760,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,98,65,7,20,83,33,1,98,19,9,59,8,13,40,63,59,48,19,19,21,128,148
3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,77,43,10,7,43,16,1,54,9,5,6,4,4,13,75,32,22,3,8,16,57,90
3762,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,88,39,1,4,43,35,0,53,6,26,196,2,32,15,140,162,9,3,47,41,132,193
3763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,91,34,3,5,62,14,0,29,7,0,7,4,3,18,31,31,9,2,5,15,25,95
3764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,5,6,0,18,1,0,1,0,1,2,2,4,2,0,3,4,11,9
3765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3,0,0,11,0,0,14,0,0,2,0,0,8,3,4,0,1,0,12,2,13
3766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,9,4,8,121,3,0,18,6,0,6,4,1,30,6,2,3,3,0,12,5,107
3767,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,6,0,0,31,0,0,3,0,3,9,0,6,4,0,0,18,1,22
3768,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,226,113,38,60,264,64,7,156,30,8,85,33,30,67,125,144,52,18,18,132,168,392
3769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,51,34,42,41,225,24,4,129,13,4,12,37,15,64,35,65,15,2,14,62,74,260
3770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,66,34,8,13,130,13,1,103,17,2,7,10,9,102,27,41,23,8,13,37,50,166
3771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,266,90,2,8,57,30,0,49,22,0,210,4,11,32,104,126,19,9,13,67,112,277
3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,10,5,7,7,19,2,0,12,2,0,5,3,3,3,10,11,2,0,3,6,11,28
3773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,62,45,13,32,228,27,3,91,18,2,23,13,5,38,43,41,14,7,2,55,85,219
3774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,5,2,6,14,9,0,29,9,1,0,0,2,6,5,12,6,1,1,12,3,40
3775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,6,5,9,90,1,1,21,2,0,3,7,0,23,5,3,1,1,4,14,22,53
3776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,4,1,1,38,2,0,10,2,0,4,4,0,7,3,1,1,0,0,0,8,34
3777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,51,26,4,15,37,10,0,39,17,1,3,4,2,37,18,26,13,2,8,16,28,64
3778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,246,112,39,98,388,73,4,268,27,5,93,32,23,118,82,171,47,25,22,122,143,654
3779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,1,22,1,0,30,2,0,0,2,1,51,2,4,4,0,6,8,15,27
3780,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,76,50,40,50,106,16,0,74,20,4,27,41,7,27,86,32,27,3,15,27,92,166
3781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,4,0,3,10,9,0,51,2,1,0,0,5,16,3,12,9,2,0,5,3,54
3782,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,5,3,3,31,3,2,30,2,0,6,3,2,9,4,5,4,0,0,10,8,47
3783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,4,5,21,1,0,7,0,0,0,3,0,0,2,0,0,2,1,4,9,10
3784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,3,6,21,3,0,26,1,0,0,0,0,6,3,4,6,0,1,15,3,22
3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,17,18,2,3,11,2,0,7,1,0,2,1,1,2,10,6,2,1,2,12,4,17
3786,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,2,1,0,17,5,5,36,1,1,2,0,2,10,3,10,2,0,0,16,3,44
3787,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,4,1,2,11,1,0,6,0,0,1,1,1,6,3,1,2,0,0,3,8,9
3788,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,5,2,2,12,0,0,11,1,0,0,1,0,15,3,3,2,0,0,5,2,17
3789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,32,16,8,5,55,41,1,54,5,9,8,2,11,16,27,55,3,0,5,30,33,83
3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,23,19,8,6,50,9,11,42,3,10,9,4,3,20,39,21,8,2,12,16,39,58
3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11,2,0,0,18,13,0,120,0,1,2,1,4,28,7,13,16,1,0,33,4,89
3792,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,234,116,34,70,314,51,8,244,22,6,50,33,27,112,114,148,51,18,25,181,136,479
3793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14,6,4,17,128,9,0,19,5,0,4,2,1,21,6,3,1,3,0,37,3,93
3794,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,4,4,4,18,1,0,10,2,1,6,1,0,3,7,8,1,1,0,27,4,13
3795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,10,1,0,22,0,1,1,0,1,6,2,2,1,0,0,16,2,11
3796,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16,15,12,26,115,12,0,78,7,4,8,18,5,38,10,15,14,3,17,12,89,84
3797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,21,1,5,6,1,0,10,3,1,0,1,0,4,7,2,3,1,4,0,6,17
3798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,3,0,0,9,8,0,13,1,1,2,0,1,2,7,8,3,1,0,6,6,18
3799,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42,34,8,20,70,2,0,10,13,1,7,6,5,15,71,20,11,1,3,15,34,76
3800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43,18,0,2,13,7,0,14,2,0,20,3,2,6,11,23,3,1,2,13,15,41
3801,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18,6,1,1,15,4,0,7,0,0,137,2,4,2,25,32,2,0,2,14,29,95
3802,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,3,2,2,9,2,0,3,1,0,1,0,0,3,3,4,2,0,0,14,2,6
3803,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,1,3,14,1,1,5,1,0,1,3,0,3,2,1,2,1,1,2,9,10
3804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26,13,5,4,39,13,2,29,2,24,121,4,11,4,31,39,3,1,22,23,72,70
3805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,2,0,0,2,9,0,14,0,3,2,0,7,2,4,32,2,1,1,4,10,22
3806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17,6,3,2,24,5,0,6,0,0,162,3,5,3,28,38,0,0,7,24,35,101
3807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,134,76,7,36,97,24,1,67,49,0,219,8,17,29,113,146,15,6,19,76,115,268
3808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,260,116,23,73,436,98,7,361,35,11,161,37,40,148,150,219,55,28,13,145,241,759
3809,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,43,11,0,0,6,5,0,14,2,0,7,1,1,3,14,11,9,2,3,3,25,16
3810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23,6,0,1,13,3,0,24,1,3,3,2,5,13,2,11,17,14,10,6,39,12
3811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,15,2,3,33,4,12,36,4,3,10,6,0,3,24,12,10,0,4,6,42,53
3812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,67,36,0,5,23,5,0,15,16,2,13,0,4,13,62,28,11,3,1,13,37,63
3813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,6,2,4,21,7,1,37,1,2,2,3,3,7,5,10,11,2,14,6,30,17
3814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,5,0,0,14,7,0,12,0,0,1,0,2,3,4,6,5,1,0,3,17,16
3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,34,12,1,2,81,13,1,30,3,1,4,2,2,15,12,18,9,2,0,17,31,72
3816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,79,60,28,56,146,16,2,81,22,4,15,29,6,45,37,24,7,9,23,21,92,182
3817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,7,1,3,10,2,0,29,0,1,2,1,7,12,11,10,22,2,0,13,2,38
3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,2,3,2,16,1,0,17,0,1,6,1,0,4,8,10,7,1,1,33,6,7
3819,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,48,21,5,10,58,12,0,26,11,1,5,0,4,9,44,20,14,3,0,42,9,67
3820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,24,18,0,4,7,4,1,6,5,1,5,1,0,2,40,15,4,1,0,5,13,27
3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,74,30,12,10,231,64,19,367,11,17,35,16,38,94,44,125,37,13,50,204,139,336
3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,45,10,2,3,56,24,2,98,2,3,7,1,5,24,14,36,13,1,0,48,72,64
3823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,200,86,8,23,76,82,0,336,14,13,22,7,40,73,77,150,57,43,38,77,205,313
3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,267,160,45,71,337,73,2,291,33,16,128,43,46,112,159,184,69,23,41,82,284,611
3825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,125,58,19,31,168,41,1,170,17,12,37,30,21,49,52,78,38,15,34,30,146,281
3826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,7,6,4,20,0,1,0,0,1,3,2,4,1,0,0,9,1,18
3827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,71,34,1,7,31,21,0,46,8,3,13,0,25,15,45,75,7,42,5,26,21,134
3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,20,12,2,0,6,1,0,6,2,1,7,0,0,1,36,10,6,0,0,4,18,20
3829,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,86,33,7,11,296,71,14,381,5,21,57,9,44,172,49,189,23,1,18,220,63,521
3830,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,5,2,5,37,17,1,80,1,3,3,1,4,25,3,24,7,0,2,58,12,64
3831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40,19,0,2,20,11,0,50,3,3,10,1,16,12,31,54,7,0,1,31,14,76
3832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,6,3,6,45,17,11,50,1,2,3,1,2,12,6,13,3,1,8,44,19,37
3833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,109,50,28,31,117,35,2,75,15,12,15,17,13,46,48,63,17,4,16,61,57,178
3834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,140,84,53,98,260,41,1,125,29,2,38,34,12,57,76,98,17,7,13,141,62,346
3835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19,4,1,3,31,12,1,45,2,1,1,1,2,13,6,18,5,3,1,21,19,50
3836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,167,88,18,45,151,40,0,164,11,4,67,15,24,91,76,130,28,6,15,119,67,309
3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,20,9,3,2,98,17,0,91,4,4,10,3,5,22,13,24,9,4,2,26,51,117
3838,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8,1,0,15,0,0,1,0,1,2,0,7,1,0,0,19,2,3
3839,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,44,14,2,3,33,13,0,21,1,1,3,1,4,6,23,25,3,3,1,16,2,69
3840,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15,15,4,9,36,2,0,23,4,0,1,6,1,14,9,8,7,1,5,15,15,33
3841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,263,134,17,45,244,106,10,464,32,30,219,45,69,117,156,286,90,50,105,101,375,635
3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,82,54,11,31,274,61,3,238,16,14,101,22,45,68,70,129,29,12,44,86,185,354
3843,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,4,15,57,3,0,10,2,1,0,2,2,16,5,5,1,2,1,21,2,42
3844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19,10,6,6,37,9,4,19,1,0,85,4,7,6,10,28,3,1,1,18,20,95
3845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,18,8,9,30,5,1,23,8,1,2,2,2,11,28,6,6,2,2,11,21,40
3846,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,1,0,1,53,6,2,32,3,0,6,3,2,8,4,4,1,0,1,13,14,42
3847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,153,84,11,16,164,40,0,128,20,4,49,13,11,57,90,90,35,7,2,87,48,292
3848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16,3,2,10,30,7,0,48,2,0,2,3,1,3,7,13,10,1,0,12,46,20
3849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,37,23,2,6,12,2,0,9,7,0,9,1,1,2,62,15,6,2,1,4,33,29
3850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80,21,5,7,145,44,3,164,3,2,18,7,15,86,26,92,10,3,1,150,10,223
3851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,6,6,3,33,4,0,25,1,2,9,3,2,9,11,20,1,1,1,62,4,19
3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6,5,4,3,16,4,0,39,1,3,0,1,3,7,2,4,10,2,6,9,27,15
3853,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,161,60,8,16,87,29,0,78,23,2,45,3,13,31,65,96,32,4,1,49,70,194
3854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,5,2,4,22,14,1,46,3,2,4,2,4,7,4,21,8,2,2,26,6,48
3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,56,20,2,1,16,14,0,23,3,2,8,0,10,9,35,51,3,2,0,29,3,69
3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,12,10,2,7,21,1,1,7,4,0,2,1,3,4,11,10,2,0,0,13,13,21
3857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,5,3,4,50,3,0,14,4,0,1,3,0,10,4,2,2,1,0,11,7,36
3858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,32,19,41,55,3,0,64,16,1,6,18,3,47,17,12,10,3,10,12,63,77
3859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,188,64,5,13,74,35,0,76,6,1,16,3,13,34,93,103,18,9,0,69,15,225
3860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,70,29,7,9,30,1,1,53,7,2,15,4,1,16,65,23,79,2,11,29,61,70
3861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,2,1,1,9,7,1,19,0,1,2,0,2,8,3,10,4,0,1,20,1,19
3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,1,7,5,17,2,2,11,1,0,0,1,0,3,5,6,3,0,0,10,1,22
3863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,8,0,0,2,0,0,5,1,0,2,0,2,5,8,14,4,0,0,9,1,15
3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,24,18,7,7,42,12,0,105,3,10,14,11,12,23,19,40,24,6,32,12,101,57
3865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,1,26,1,2,28,0,0,4,11,2,11,2,8,4,0,1,41,4,11
3866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,22,6,1,2,16,13,0,27,0,6,3,1,27,7,10,42,6,1,6,26,20,33
3867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24,37,3,6,5,2,0,6,5,1,2,1,1,4,17,7,5,0,2,3,16,21
3868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,71,32,6,17,104,31,0,117,6,3,10,3,12,63,39,72,15,1,1,89,12,173
3869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,4,5,8,30,0,0,11,1,0,3,2,0,7,8,7,1,2,3,22,5,20
3870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6,2,1,1,9,1,0,12,0,0,3,0,2,6,1,5,1,0,0,18,0,8
3871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,8,5,12,104,5,0,15,4,0,7,7,0,18,12,5,3,1,1,22,13,78
3872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,4,1,2,16,5,0,23,1,1,2,0,4,11,5,11,4,0,0,17,4,27
3873,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,11,4,9,27,1,0,26,3,0,7,2,4,7,12,15,7,0,7,14,23,33
3874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,71,34,1,3,17,5,1,20,8,1,17,2,5,5,95,21,11,2,2,13,44,56
3875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,5,7,10,19,1,0,7,1,2,4,2,1,5,7,6,1,1,2,25,3,9
3876,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,4,4,3,12,9,1,17,1,1,1,0,1,6,3,10,4,1,0,29,2,13
3877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,1,8,2,3,9,1,1,0,0,1,2,2,2,0,0,5,3,10,4
3878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,116,62,2,10,195,47,3,173,17,9,36,11,16,86,65,81,38,18,9,32,151,292
